Record_ID,Date,Store_Location,Region,Total_Waste_Generated_kg,Waste_Recycled_kg,Waste_Landfill_kg,Waste_Composted_kg,Hazardous_Waste_kg,Waste_Recycling_Rate_%,Water_Usage_liters,Water_Recycled_liters,Energy_Consumption_kwh,Renewable_Energy_kwh,Carbon_Emissions_kg_co2,Waste_Category,Disposal_Method,Compliance_Status,Performance_Score,Data_Quality_Score,Month,Day_Type,Quarter
4297,2023-01-03,Store_050,East,4256.99,1034.25,2155.4,1056.5,95.97,60.45,45116.96,40992.93,4077.83,10408.5,2981.36,Food,Recycling,Partial,57.9,94.6,1,Weekday,Q1
6005,2023-01-03,Store_015,Central,105.43,84.34400000000001,1418.07,58.0,229.97,34.45,5949.7,8292.04,5321.78,3404.79,785.59,Paper,Recycling,Compliant,76.8,78.5,1,Weekday,Q1
18404,2023-01-03,Store_029,Central,2771.18,771.4,1255.43,530.75,404.1,30.49,2035.6,15184.5,14878.98,11725.09,4819.4,Paper,Composting,Compliant,81.8,75.7,1,Weekday,Q1
6925,2023-01-03,Store_044,West,3076.85,2750.8,2384.11,1333.01,111.02,76.06,3334.08,43583.59,3800.58,8279.86,1631.96,Packaging,Recycling,Compliant,86.4,81.8,1,Weekday,Q1
7127,2023-01-03,Store_005,West,1887.46,486.45,784.75,91.48,307.04,65.96,20852.28,9054.69,9718.19,2659.51,3964.8,Food,Recycling,Compliant,84.5,99.1,1,Weekday,Q1
10548,2023-01-03,Store_021,Central,1366.56,206.39,1964.75,385.63,445.28,48.4,30022.96,7761.18,7047.75,921.63,503.92,Packaging,Composting,Partial,92.7,82.3,1,Weekday,Q1
2018,2023-01-03,Store_007,East,4175.58,1300.45,1660.8,571.34,334.17,55.75,22926.03,43303.97,9480.31,2228.45,138.78,Paper,Landfill,Compliant,51.0,80.4,1,Weekday,Q1
12276,2023-01-03,Store_050,Central,4708.32,4444.17,208.3,100.53,399.13,38.18,28438.97,32320.04,13547.71,5524.9,4984.97,Packaging,Recycling,Compliant,80.4,96.4,1,Weekday,Q1
13544,2023-01-03,Store_037,West,3973.07,3514.95,695.15,685.28,396.57,84.0,32911.48,24922.43,5307.53,2860.32,2620.64,Packaging,Recycling,Compliant,87.4,77.2,1,Weekday,Q1
17641,2023-01-03,Store_027,West,2361.21,586.52,1249.34,1965.85,133.43,87.2,40825.6,43042.32,1768.94,3203.79,2996.87,Food,Recycling,Compliant,55.6,92.0,1,Weekday,Q1
3009,2023-01-03,Store_004,Central,3871.27,1897.61,2324.54,501.52,205.36,28.54,1659.24,3134.92,14976.38,4984.46,1499.32,Paper,Landfill,Compliant,63.6,83.7,1,Weekday,Q1
19996,2023-01-03,Store_027,West,4630.71,3242.02,2570.89,1555.59,248.47,77.08,12514.66,30554.96,6482.47,8343.5,1019.56,Packaging,Landfill,Compliant,80.0,96.9,1,Weekday,Q1
3071,2023-01-03,Store_042,Central,3302.26,1554.56,2017.36,1721.45,342.59,28.57,16308.72,10913.1,12470.8,1930.58,2725.61,Plastic,Landfill,Non-Compliant,87.6,84.2,1,Weekday,Q1
3629,2023-01-04,Store_033,North,4331.6,608.67,1131.18,1548.76,289.33,60.44,17849.54,432.47,5432.65,4263.82,795.77,Packaging,Recycling,Compliant,50.7,86.2,1,Weekday,Q1
8253,2023-01-04,Store_041,West,3171.45,2537.16,2013.84,584.71,425.93,78.18,39772.35,37614.79,1872.88,9086.77,1732.08,Packaging,Landfill,Partial,66.3,89.3,1,Weekday,Q1
3625,2023-01-04,Store_018,North,4308.57,1163.06,95.74,166.93,368.85,23.71,18231.0,27626.06,3366.78,10006.42,3706.96,Packaging,Composting,Non-Compliant,92.0,88.2,1,Weekday,Q1
9942,2023-01-04,Store_046,West,252.04,201.632,1218.61,1521.46,449.21,92.94,15769.9,34646.22,7657.58,6764.59,2025.65,Paper,Composting,Compliant,97.8,92.5,1,Weekday,Q1
1382,2023-01-04,Store_020,North,4241.41,2537.06,325.16,1706.79,92.13,85.25,38748.16,18796.26,3076.84,5231.87,3146.91,Food,Recycling,Compliant,99.1,82.9,1,Weekday,Q1
6049,2023-01-04,Store_020,West,4457.13,3478.56,632.14,1697.2,146.93,93.4,1918.74,14674.68,1274.38,4918.24,4504.54,Food,Composting,Compliant,77.3,81.8,1,Weekday,Q1
10184,2023-01-04,Store_013,East,2295.48,1836.384,1523.22,1230.77,461.02,53.63,7555.12,28461.61,7116.53,7713.58,617.98,Food,Recycling,Compliant,66.6,98.2,1,Weekday,Q1
18996,2023-01-04,Store_001,South,2222.48,1777.9840000000002,2400.07,1984.41,237.26,49.93,47335.47,40547.38,9048.9,1791.38,2943.38,Plastic,Recycling,Compliant,92.8,79.2,1,Weekday,Q1
12639,2023-01-04,Store_046,East,4287.24,30.15,2546.72,862.28,106.21,64.6,15139.19,26335.37,8707.39,4090.6,316.41,Plastic,Recycling,Compliant,62.4,98.6,1,Weekday,Q1
6208,2023-01-04,Store_013,North,161.01,128.808,2794.67,1055.77,382.11,52.39,19697.38,8646.36,5121.67,9835.48,2071.55,Plastic,Recycling,Compliant,93.7,77.4,1,Weekday,Q1
1857,2023-01-04,Store_029,South,165.43,132.34400000000002,2398.16,1564.22,86.25,58.62,22029.86,33937.06,11839.9,1095.46,914.7,Packaging,Recycling,Compliant,89.6,79.0,1,Weekday,Q1
444,2023-01-04,Store_004,West,3354.05,2683.2400000000002,1624.8,329.96,337.69,57.85,2252.38,10060.34,6108.5,3317.74,2510.9,Packaging,Recycling,Compliant,64.6,94.6,1,Weekday,Q1
17569,2023-01-04,Store_044,North,3142.33,1287.79,2658.43,570.17,468.1,34.52,32626.13,15119.35,12282.54,6372.54,1041.23,Paper,Recycling,Compliant,71.0,98.7,1,Weekday,Q1
8507,2023-01-04,Store_013,East,961.65,769.32,2297.64,1708.54,308.35,33.98,34598.9,35530.71,1902.67,5926.76,2111.77,Food,Recycling,Compliant,88.6,75.7,1,Weekday,Q1
2005,2023-01-04,Store_009,East,1049.09,839.2719999999999,2948.16,1712.65,253.95,21.39,5532.85,33392.82,1764.75,4670.44,2697.45,Packaging,Recycling,Compliant,69.7,96.6,1,Weekday,Q1
17183,2023-01-04,Store_001,North,4657.76,2659.68,902.37,935.94,235.71,37.26,6584.91,30243.04,2389.77,6006.24,228.24,Plastic,Composting,Compliant,83.8,96.6,1,Weekday,Q1
18306,2023-01-04,Store_039,North,1075.71,1009.17,74.11,1193.84,465.7,31.71,35589.89,34321.09,7758.3,9111.9,2982.02,Food,Incineration,Compliant,78.8,94.0,1,Weekday,Q1
6661,2023-01-04,Store_004,West,2397.19,1148.59,2391.76,1639.64,134.41,81.5,29637.0,27255.91,7142.97,4004.23,1151.79,Plastic,Composting,Compliant,83.2,76.3,1,Weekday,Q1
2481,2023-01-04,Store_045,South,3708.65,3207.11,2796.69,391.13,291.35,53.51,31864.35,15756.54,11919.88,4619.67,2754.24,Paper,Recycling,Partial,54.3,87.8,1,Weekday,Q1
7489,2023-01-04,Store_045,North,1710.62,1244.75,1469.12,830.86,331.07,31.82,34632.16,37604.21,2590.3,6880.6,767.92,Packaging,Recycling,Compliant,67.0,90.2,1,Weekday,Q1
7640,2023-01-04,Store_028,Central,3294.96,1806.32,834.26,1193.73,121.56,94.46,19963.43,42555.81,979.01,5603.95,2290.95,Food,Recycling,Compliant,90.3,78.6,1,Weekday,Q1
3422,2023-01-04,Store_040,South,1605.99,1284.7920000000001,567.95,424.54,436.4,24.43,12633.47,41577.06,12076.36,6832.84,3754.87,Paper,Composting,Compliant,62.6,90.8,1,Weekday,Q1
16612,2023-01-04,Store_022,North,3479.51,573.26,1262.12,1719.51,408.83,23.89,32458.21,1569.98,4002.88,3337.59,455.86,Packaging,Recycling,Partial,69.5,83.4,1,Weekday,Q1
2477,2023-01-04,Store_038,Central,1073.84,859.072,1273.47,502.66,250.29,26.34,26513.12,31041.88,14838.89,7502.81,1901.14,Packaging,Composting,Compliant,87.9,93.0,1,Weekday,Q1
18625,2023-01-04,Store_039,East,2245.44,691.27,1647.47,1081.59,276.79,42.95,41567.52,21822.84,14116.45,7054.48,538.76,Packaging,Composting,Partial,86.0,96.5,1,Weekday,Q1
4000,2023-01-04,Store_019,Central,4694.07,2681.11,440.53,51.17,187.46,39.91,38399.3,37395.48,12015.27,8945.55,1389.94,Plastic,Recycling,Compliant,89.6,81.1,1,Weekday,Q1
6508,2023-01-04,Store_013,Central,2700.52,501.15,1654.35,479.82,90.97,25.72,38595.27,26995.07,8797.5,8849.25,2571.96,Paper,Composting,Compliant,72.7,85.8,1,Weekday,Q1
12940,2023-01-04,Store_016,East,477.68,382.144,2692.77,412.09,156.3,28.37,26371.98,30899.41,12055.93,7276.76,4596.05,Food,Recycling,Non-Compliant,75.1,77.5,1,Weekday,Q1
17771,2023-01-04,Store_039,North,4300.09,1385.8,2678.76,700.81,297.3,61.19,25816.57,8896.68,14869.44,2322.28,1034.7,Packaging,Recycling,Compliant,66.4,90.0,1,Weekday,Q1
8347,2023-01-04,Store_018,Central,4513.26,1955.26,711.41,268.91,295.52,77.75,31710.78,35358.1,9367.73,8760.64,3194.47,Plastic,Recycling,Compliant,80.2,91.0,1,Weekday,Q1
3721,2023-01-04,Store_001,West,2678.14,2142.512,540.64,618.6,203.99,77.82,35792.31,43869.25,12991.37,9897.52,2784.98,Packaging,Recycling,Non-Compliant,87.5,77.7,1,Weekday,Q1
19263,2023-01-04,Store_002,North,1926.06,490.54,1354.76,1278.42,147.67,91.88,25476.2,29265.71,1636.68,2977.26,2791.45,Food,Recycling,Compliant,88.1,76.1,1,Weekday,Q1
6184,2023-01-04,Store_046,South,1098.45,539.88,68.11,1723.89,412.39,37.28,20213.31,33672.28,11220.33,7383.94,3372.61,Plastic,Composting,Non-Compliant,82.4,86.1,1,Weekday,Q1
1838,2023-01-04,Store_029,Central,193.06,154.448,2135.74,296.19,341.16,48.91,23598.1,35853.22,6389.19,2539.4,3098.18,Paper,Composting,Non-Compliant,77.4,99.5,1,Weekday,Q1
12800,2023-01-04,Store_015,East,2030.69,772.03,1778.96,1386.8,345.39,45.17,13100.51,864.53,4261.44,7603.58,309.27,Paper,Incineration,Compliant,72.3,75.6,1,Weekday,Q1
7668,2023-01-04,Store_049,East,2768.16,2260.24,1919.86,1985.64,38.31,20.6,5462.42,21145.81,4698.88,6109.08,1241.94,Paper,Recycling,Compliant,87.1,90.4,1,Weekday,Q1
438,2023-01-04,Store_033,West,1518.93,1215.144,1520.33,1798.6,470.25,42.83,30360.39,11250.78,13538.56,3226.0,4399.19,Paper,Composting,Compliant,70.0,82.9,1,Weekday,Q1
11836,2023-01-04,Store_025,Central,1327.62,1062.096,2006.07,889.34,162.06,57.64,24963.85,30703.28,11238.43,146.73,2288.86,Food,Recycling,Compliant,97.5,99.9,1,Weekday,Q1
4515,2023-01-04,Store_003,North,4954.74,442.43,2706.41,446.5,151.25,79.2,12862.96,6911.73,14859.7,7388.47,3242.31,Packaging,Recycling,Compliant,60.0,81.6,1,Weekday,Q1
11963,2023-01-04,Store_013,North,3605.04,2928.29,1027.88,317.0,185.22,70.93,39915.13,27325.31,10361.59,7083.06,2174.22,Packaging,Recycling,Partial,74.1,93.6,1,Weekday,Q1
16288,2023-01-04,Store_039,East,4361.29,2225.46,142.99,1152.17,141.54,62.12,47665.88,17183.19,14741.97,1138.13,2789.38,Food,Composting,Compliant,98.4,82.8,1,Weekday,Q1
6860,2023-01-04,Store_016,Central,2096.15,1676.92,2773.76,1447.23,467.0,70.31,24987.18,18640.74,11147.93,7450.56,648.92,Packaging,Recycling,Compliant,54.9,82.4,1,Weekday,Q1
9701,2023-01-04,Store_007,South,2723.54,2178.832,2559.24,975.92,284.59,50.93,13619.38,30535.91,6477.52,6344.54,4722.87,Packaging,Composting,Compliant,99.5,87.8,1,Weekday,Q1
1106,2023-01-04,Store_035,South,3943.28,2142.28,1797.18,1285.89,204.0,50.62,16524.34,37412.83,2204.78,4927.73,2906.44,Plastic,Recycling,Non-Compliant,82.1,94.4,1,Weekday,Q1
6827,2023-01-04,Store_041,East,3981.94,3344.18,1450.27,4.32,404.89,41.41,37600.72,9788.68,14000.36,6002.92,3267.22,Packaging,Recycling,Compliant,53.0,75.7,1,Weekday,Q1
152,2023-01-04,Store_032,West,1212.23,969.7840000000001,515.82,985.35,347.93,81.87,39751.81,44534.21,14641.36,4848.93,1156.44,Packaging,Recycling,Compliant,62.6,96.6,1,Weekday,Q1
18472,2023-01-04,Store_006,West,2598.03,1583.27,2073.06,1267.55,348.85,71.65,41171.75,26705.48,8814.2,3123.01,4468.8,Plastic,Landfill,Compliant,83.1,84.7,1,Weekday,Q1
1696,2023-01-04,Store_038,Central,527.72,422.17600000000004,1476.03,1971.22,104.72,91.75,25291.72,38342.05,4025.32,3194.35,2762.8,Paper,Recycling,Compliant,78.8,89.0,1,Weekday,Q1
2982,2023-01-04,Store_004,North,222.28,177.824,100.03,1821.46,489.62,64.78,5854.49,26114.94,4961.29,11712.64,3365.22,Packaging,Composting,Compliant,96.9,90.9,1,Weekday,Q1
18041,2023-01-04,Store_050,Central,4745.55,1986.08,24.39,1371.37,352.87,67.02,15134.12,4609.89,3006.66,1717.29,690.36,Packaging,Recycling,Compliant,72.8,98.4,1,Weekday,Q1
15077,2023-01-04,Store_050,South,4574.89,1263.24,2385.1,869.32,190.65,33.12,14280.24,25874.64,674.15,5055.81,4777.17,Plastic,Recycling,Compliant,73.5,91.5,1,Weekday,Q1
14844,2023-01-04,Store_048,North,1552.12,1241.696,2526.38,1686.04,176.54,73.26,17043.75,39757.4,10179.16,10701.24,2031.8,Packaging,Recycling,Compliant,65.3,92.7,1,Weekday,Q1
1423,2023-01-04,Store_029,East,858.33,686.6640000000001,232.88,1817.93,487.29,46.51,8564.56,8696.12,2231.59,2069.81,3828.15,Food,Recycling,Compliant,98.1,95.6,1,Weekday,Q1
13165,2023-01-04,Store_045,North,2858.79,2287.032,1374.1,1155.96,368.4,57.5,2018.86,43209.79,7727.36,11207.99,2929.7,Packaging,Recycling,Compliant,85.5,83.6,1,Weekday,Q1
8415,2023-01-04,Store_007,North,1312.51,1050.008,1423.81,1240.93,339.43,82.27,36278.23,31146.19,8304.02,11684.85,704.45,Food,Composting,Compliant,89.6,89.7,1,Weekday,Q1
8743,2023-01-07,Store_031,South,1693.02,1354.4160000000002,1359.07,14.53,222.7,82.06,13076.54,2163.65,1123.78,5236.51,4591.13,Packaging,Recycling,Partial,87.3,76.9,1,Weekend,Q1
18710,2023-01-07,Store_050,North,4868.61,829.91,471.39,607.89,374.97,88.94,29019.03,14115.24,8990.59,1875.14,2002.74,Paper,Landfill,Compliant,60.1,91.5,1,Weekend,Q1
10037,2023-01-07,Store_044,East,1044.59,416.05,461.26,846.4,51.26,75.25,28248.75,42837.83,1797.48,4572.04,2584.78,Packaging,Composting,Compliant,56.8,82.7,1,Weekend,Q1
1600,2023-01-07,Store_016,Central,3556.74,2873.01,1684.36,383.15,216.21,89.48,14703.77,22566.41,14665.3,10292.86,4349.01,Food,Recycling,Compliant,99.5,90.8,1,Weekend,Q1
19105,2023-01-07,Store_030,South,1094.55,875.64,92.35,1827.12,405.81,89.78,38936.71,44988.19,4878.02,11621.68,1118.5,Food,Landfill,Partial,56.6,83.8,1,Weekend,Q1
13862,2023-01-07,Store_025,North,4431.67,754.59,1701.17,1113.06,392.64,81.04,46456.0,36549.77,11879.99,4707.19,153.07,Packaging,Landfill,Compliant,64.1,99.4,1,Weekend,Q1
3912,2023-01-07,Store_016,South,4742.63,160.79,298.91,813.44,475.81,74.98,20972.84,31803.0,3143.25,6560.69,4503.16,Plastic,Composting,Compliant,92.1,90.0,1,Weekend,Q1
1392,2023-01-07,Store_038,West,1259.01,1007.2080000000001,335.3,1155.92,348.37,24.85,11466.33,24519.54,9548.18,8164.7,1614.99,Food,Recycling,Partial,81.3,99.7,1,Weekend,Q1
12186,2023-01-07,Store_033,West,2454.15,1963.3200000000002,821.33,1203.61,475.98,55.66,28576.0,6174.36,4917.41,2237.95,4843.4,Packaging,Recycling,Compliant,89.9,99.8,1,Weekend,Q1
7221,2023-01-07,Store_036,West,3144.91,2956.25,889.55,845.51,304.85,52.04,49925.55,24846.52,10239.22,10149.95,4932.45,Food,Recycling,Non-Compliant,89.6,82.4,1,Weekend,Q1
4694,2023-01-07,Store_041,East,2866.72,889.57,123.88,1943.27,301.13,39.54,28811.26,36039.22,10614.31,6432.6,2253.45,Packaging,Recycling,Compliant,56.3,79.7,1,Weekend,Q1
8603,2023-01-07,Store_026,North,2678.06,1885.97,1703.69,1962.71,198.43,68.56,29274.53,6888.45,13386.39,1034.12,2176.56,Paper,Recycling,Compliant,55.8,83.7,1,Weekend,Q1
17324,2023-01-07,Store_024,North,3865.79,104.84,850.09,1866.71,162.72,24.94,6818.38,29865.02,8648.44,5429.61,785.82,Food,Landfill,Compliant,60.8,82.2,1,Weekend,Q1
1144,2023-01-07,Store_042,West,3820.14,3056.112,789.83,1726.33,310.05,49.48,33415.86,88.89,13976.48,8213.01,2961.94,Packaging,Composting,Non-Compliant,78.9,90.0,1,Weekend,Q1
6982,2023-01-07,Store_041,East,428.19,342.552,2436.96,1272.45,317.29,91.36,45077.26,44637.33,5154.71,5278.25,2231.95,Plastic,Recycling,Compliant,87.1,80.6,1,Weekend,Q1
16515,2023-01-07,Store_050,North,237.86,190.288,1891.2,192.45,378.69,26.28,38506.22,35794.28,786.79,10911.85,3998.9,Paper,Recycling,Partial,60.3,94.6,1,Weekend,Q1
19217,2023-01-07,Store_023,East,3383.05,530.62,1516.39,1325.4,184.4,56.44,16426.55,13258.95,1500.42,2004.02,448.48,Packaging,Incineration,Compliant,68.9,91.2,1,Weekend,Q1
6625,2023-01-07,Store_048,West,2350.39,1826.68,1813.21,1974.29,103.64,43.18,8048.59,36537.31,13065.54,8337.81,4768.92,Paper,Composting,Compliant,82.5,92.7,1,Weekend,Q1
16294,2023-01-07,Store_046,East,1982.73,1586.1840000000002,1412.47,1010.62,267.25,66.77,31646.88,9629.57,4397.48,3454.68,3333.71,Food,Composting,Compliant,62.0,92.8,1,Weekend,Q1
19697,2023-01-07,Store_042,West,435.15,348.12,2295.13,1710.62,73.88,37.84,25437.38,4951.12,2403.41,3323.69,1598.41,Packaging,Landfill,Compliant,77.7,95.2,1,Weekend,Q1
4290,2023-01-07,Store_047,North,2826.77,2261.416,351.15,1970.51,399.74,62.15,29825.69,22693.35,896.17,5636.54,4721.61,Food,Recycling,Compliant,75.2,91.3,1,Weekend,Q1
12034,2023-01-07,Store_045,West,2542.74,145.94,2082.96,846.24,16.26,45.09,18917.12,5283.9,10105.46,9147.81,2966.16,Packaging,Recycling,Compliant,71.9,79.9,1,Weekend,Q1
19843,2023-01-07,Store_015,West,1424.58,1139.664,2270.04,1218.37,483.01,30.06,5540.79,21001.46,2738.76,3469.32,2820.02,Paper,Recycling,Non-Compliant,89.3,96.5,1,Weekend,Q1
4665,2023-01-07,Store_022,South,3572.13,3205.86,1743.92,978.9,142.9,86.88,33251.71,7050.66,1099.81,4849.3,2599.07,Food,Recycling,Partial,56.0,93.8,1,Weekend,Q1
18205,2023-01-07,Store_029,Central,231.26,185.008,1387.37,254.44,401.07,88.86,43010.63,7019.54,2908.92,10784.12,952.62,Plastic,Recycling,Non-Compliant,73.2,84.0,1,Weekend,Q1
12342,2023-01-07,Store_023,North,2322.85,1858.28,1203.99,737.57,247.55,52.88,13232.65,42675.05,9469.82,6582.65,1911.62,Paper,Composting,Partial,98.1,96.5,1,Weekend,Q1
5799,2023-01-07,Store_035,North,1184.97,947.9760000000001,1563.71,638.66,376.03,68.86,33097.63,15091.61,9520.48,8405.51,1856.69,Food,Recycling,Compliant,57.2,97.2,1,Weekend,Q1
8681,2023-01-07,Store_038,East,4564.25,1280.43,2162.79,1082.24,180.57,68.74,39713.1,8204.06,7713.56,30.04,3717.51,Packaging,Recycling,Compliant,93.3,85.7,1,Weekend,Q1
15373,2023-01-07,Store_028,North,1271.65,1017.3200000000002,408.18,1337.79,379.57,60.58,43519.51,30947.67,13877.59,3314.25,4954.16,Packaging,Recycling,Compliant,54.4,79.0,1,Weekend,Q1
2095,2023-01-07,Store_015,North,3953.68,3162.944,26.24,1453.2,487.44,72.13,38563.07,40815.7,12691.37,8390.57,2823.57,Packaging,Composting,Compliant,90.5,89.9,1,Weekend,Q1
15781,2023-01-07,Store_044,North,324.19,259.35200000000003,639.22,247.53,206.64,75.62,26275.94,15165.41,11217.58,11620.91,3641.22,Packaging,Recycling,Compliant,75.9,84.8,1,Weekend,Q1
15444,2023-01-07,Store_050,South,389.29,311.432,1788.0,811.95,143.02,82.53,17150.68,39212.37,10996.08,11242.65,2907.04,Food,Recycling,Compliant,63.1,82.8,1,Weekend,Q1
15889,2023-01-07,Store_016,East,1470.46,1176.3680000000002,2169.25,532.77,336.79,82.21,42594.42,11682.41,4090.32,1057.15,986.41,Packaging,Recycling,Compliant,63.1,84.0,1,Weekend,Q1
12633,2023-01-07,Store_050,Central,2667.03,2133.6240000000003,1310.68,953.42,326.07,24.75,33074.53,42336.98,6386.84,3917.54,1530.07,Plastic,Recycling,Compliant,90.3,96.5,1,Weekend,Q1
4998,2023-01-07,Store_047,West,101.92,81.536,358.37,1441.13,169.84,22.06,40864.52,29121.83,5098.54,3881.03,4516.32,Food,Recycling,Partial,86.9,84.7,1,Weekend,Q1
12551,2023-01-07,Store_012,Central,1737.06,512.87,1051.69,1323.44,199.22,50.16,6930.7,35423.28,10367.27,3938.52,3497.07,Plastic,Landfill,Compliant,79.7,96.2,1,Weekend,Q1
19711,2023-01-07,Store_040,Central,406.21,324.968,1966.73,1601.96,429.98,45.98,31152.22,30359.06,7942.79,5096.52,2298.39,Packaging,Composting,Compliant,81.6,98.2,1,Weekend,Q1
8200,2023-01-07,Store_014,North,695.17,556.136,108.66,1854.72,236.42,39.37,49638.61,14159.89,2998.18,10667.73,297.89,Packaging,Recycling,Non-Compliant,78.2,79.3,1,Weekend,Q1
9120,2023-01-07,Store_030,East,355.96,284.768,2678.0,923.91,255.36,25.18,28983.38,16956.39,6601.7,5527.96,1597.97,Paper,Composting,Compliant,53.7,95.1,1,Weekend,Q1
11373,2023-01-07,Store_029,East,3546.89,1374.28,1286.35,979.39,98.32,77.01,33645.63,25176.86,4459.58,4224.87,1545.78,Food,Recycling,Compliant,97.9,91.8,1,Weekend,Q1
3478,2023-01-07,Store_050,East,1087.73,870.1840000000001,1446.71,562.13,414.29,25.95,31730.32,32540.25,11086.0,2796.31,618.6,Packaging,Recycling,Compliant,68.0,82.8,1,Weekend,Q1
14077,2023-01-07,Store_040,East,4892.4,1850.36,1869.63,604.02,464.93,51.32,30177.48,9305.0,7820.72,8236.48,3777.52,Food,Composting,Partial,77.9,82.6,1,Weekend,Q1
19414,2023-01-07,Store_002,East,3452.25,3333.35,447.09,246.27,349.73,46.07,37004.31,29221.98,1326.48,3663.41,2992.05,Food,Recycling,Non-Compliant,76.4,89.9,1,Weekend,Q1
10300,2023-01-07,Store_001,South,1513.78,1211.0240000000001,2145.26,1910.74,231.46,25.0,3272.59,37738.35,7308.98,8886.72,4394.26,Food,Incineration,Compliant,74.8,79.7,1,Weekend,Q1
11198,2023-01-07,Store_008,West,3211.04,2568.8320000000003,1170.64,993.46,115.3,49.36,48194.92,16287.48,10673.06,4070.72,295.6,Plastic,Composting,Partial,70.9,81.2,1,Weekend,Q1
15685,2023-01-08,Store_037,North,310.09,248.072,2861.52,538.19,470.75,39.51,8100.0,1948.61,7504.84,1501.73,3020.75,Food,Recycling,Partial,71.6,88.8,1,Weekend,Q1
4625,2023-01-08,Store_018,Central,3579.58,753.6,1188.72,738.07,203.72,66.3,18629.91,24381.84,7025.35,8047.05,4952.8,Paper,Recycling,Compliant,63.3,91.1,1,Weekend,Q1
17012,2023-01-08,Store_002,North,1289.5,1031.6000000000001,2167.05,524.41,119.5,89.08,37919.24,13732.16,5022.59,3630.55,2362.64,Packaging,Recycling,Compliant,64.4,92.0,1,Weekend,Q1
2599,2023-01-08,Store_038,East,1094.27,875.416,494.52,1694.32,419.8,67.06,6002.55,15127.3,4300.02,8256.19,4967.49,Paper,Composting,Non-Compliant,58.0,79.5,1,Weekend,Q1
5364,2023-01-08,Store_041,East,1481.11,1184.888,990.56,561.27,271.24,22.22,6471.87,36294.45,3466.86,10033.48,1974.37,Food,Landfill,Non-Compliant,82.2,84.0,1,Weekend,Q1
8794,2023-01-08,Store_001,South,511.67,439.64,1276.07,1523.26,295.6,20.1,43920.63,13849.79,1245.34,2931.67,1498.78,Packaging,Landfill,Compliant,51.5,96.2,1,Weekend,Q1
15936,2023-01-08,Store_045,West,2372.75,1898.2,1911.1,1405.83,325.05,27.77,41507.15,40463.28,3018.94,1434.92,2976.19,Food,Recycling,Compliant,51.0,97.9,1,Weekend,Q1
15313,2023-01-08,Store_048,North,4386.97,3856.49,1145.87,281.21,77.11,30.3,6357.26,40460.63,11738.53,5659.91,3563.69,Food,Composting,Compliant,55.6,82.6,1,Weekend,Q1
10640,2023-01-08,Store_046,North,2941.63,412.83,1169.44,763.39,14.0,31.81,48128.34,6161.34,10194.42,11955.95,4165.06,Packaging,Incineration,Compliant,75.6,84.0,1,Weekend,Q1
304,2023-01-08,Store_020,East,2138.09,168.79,1180.33,177.97,413.51,49.55,47918.82,35027.31,13717.65,7406.08,3485.2,Packaging,Landfill,Compliant,84.6,87.1,1,Weekend,Q1
15999,2023-01-08,Store_005,South,1225.27,980.216,10.91,390.79,241.7,34.13,24097.38,43234.81,666.31,8914.19,3356.4,Food,Composting,Compliant,58.5,91.6,1,Weekend,Q1
10428,2023-01-08,Store_022,North,2307.23,1568.58,2769.07,776.03,241.9,49.91,49321.29,33534.72,1453.02,8816.29,2036.37,Food,Incineration,Compliant,74.4,80.5,1,Weekend,Q1
14515,2023-01-08,Store_038,South,823.79,677.08,2976.32,1549.45,187.88,68.43,20881.55,22304.24,5825.75,7221.62,174.66,Packaging,Landfill,Compliant,74.8,94.0,1,Weekend,Q1
8884,2023-01-08,Store_016,Central,4344.77,1718.33,514.42,873.72,188.44,54.71,30633.66,16914.39,1444.32,1308.12,4119.54,Paper,Recycling,Compliant,77.2,76.5,1,Weekend,Q1
8452,2023-01-08,Store_019,Central,884.05,707.24,1774.45,321.16,153.01,31.71,9326.67,10496.06,13411.56,9040.82,2465.9,Food,Recycling,Compliant,95.8,100.0,1,Weekend,Q1
15610,2023-01-08,Store_008,North,1327.48,1061.9840000000002,2801.33,997.8,262.66,30.22,11317.79,25500.92,8853.77,6670.1,1856.9,Food,Incineration,Compliant,90.0,86.1,1,Weekend,Q1
6022,2023-01-08,Store_018,Central,2563.61,2050.8880000000004,2939.66,994.52,319.93,60.57,13066.32,3087.89,14823.61,11998.85,3400.91,Paper,Composting,Compliant,50.9,87.5,1,Weekend,Q1
13589,2023-01-08,Store_008,North,404.09,323.272,798.46,1056.83,226.96,30.61,15652.84,11550.98,13366.91,6633.81,4109.88,Packaging,Recycling,Compliant,72.8,95.9,1,Weekend,Q1
