Record_ID,Date,Store_Location,Region,Board_Size,Board_Independence_%,Women_on_Board_%,Executive_Diversity_%,Avg_Board_Tenure_years,Ethics_Training_Completion_%,Ethics_Violations_Reported,Corruption_Incidents,Whistleblower_Reports,Code_of_Conduct_Violations,Internal_Audit_Findings,External_Audit_Findings,Compliance_Violations,Regulatory_Penalties_usd,Risk_Management_Score,Data_Breach_Incidents,Privacy_Violation_Reports,GDPR_Compliance_%,Data_Protection_Score,Cybersecurity_Investment_usd,Governance_Category,Policy_Status,Compliance_Status,Performance_Score,Data_Quality_Score,Month,Day_Type,Quarter
14360,2023-01-04,Store_030,West,9,39.9,6.63,36.73,12.6,70.87,8,3,3,0,1,5,4,32377,90.2,2,2,85.15,90.6,84144,Risk,Under Review,Compliant,90.5,79.5,1,Weekday,Q1
11603,2023-01-04,Store_009,South,8,83.8,47.14,26.67,7.7,94.68,8,2,7,0,1,7,5,14754,64.8,2,1,98.1,72.5,489918,Audit,Pending,Compliant,87.4,97.7,1,Weekday,Q1
18352,2023-01-04,Store_006,East,8,35.99,6.15,26.07,2.9,75.86,3,4,6,3,8,8,3,77957,83.7,1,4,83.03,50.2,248480,Audit,Pending,Compliant,54.2,93.8,1,Weekday,Q1
9565,2023-01-04,Store_038,East,8,46.57,7.88,35.73,13.9,84.25,0,3,7,4,0,6,3,91386,41.9,0,2,77.91,61.0,460849,Ethics,Under Review,Compliant,68.4,89.1,1,Weekday,Q1
5251,2023-01-04,Store_017,West,6,52.43,7.18,34.53,5.5,91.02,8,0,0,1,10,2,4,2411,67.0,0,0,71.3,79.2,124805,Risk,Implemented,Non-Compliant,64.8,85.4,1,Weekday,Q1
16716,2023-01-04,Store_015,West,7,31.14,8.48,43.49,5.2,74.45,4,0,6,0,6,3,1,18134,82.7,2,0,77.73,91.9,166524,Ethics,Implemented,Compliant,62.8,95.5,1,Weekday,Q1
8248,2023-01-04,Store_012,West,11,53.1,3.69,34.26,3.5,80.71,4,2,5,0,2,5,2,43746,75.7,0,3,91.75,93.8,226913,Privacy,Implemented,Compliant,88.0,98.5,1,Weekday,Q1
6426,2023-01-04,Store_023,Central,10,87.14,21.37,16.66,1.6,77.79,3,1,2,5,5,7,6,51438,42.1,1,3,81.56,79.8,46238,Board,Under Review,Partial,83.4,75.2,1,Weekday,Q1
12491,2023-01-04,Store_029,South,7,96.26,12.4,22.2,6.5,90.85,0,0,6,5,9,4,4,41056,49.1,0,3,72.72,52.9,176485,Audit,Implemented,Compliant,51.4,78.8,1,Weekday,Q1
11252,2023-01-04,Store_003,South,7,62.69,22.02,58.98,12.2,71.99,3,2,1,5,10,4,2,47520,82.0,2,3,95.16,63.8,379051,Privacy,Pending,Non-Compliant,84.0,89.7,1,Weekday,Q1
12227,2023-01-04,Store_009,West,8,64.62,33.89,18.44,1.9,89.7,5,0,6,5,12,8,2,39745,80.7,2,2,89.68,94.1,72085,Risk,Implemented,Compliant,80.5,79.1,1,Weekday,Q1
3762,2023-01-04,Store_014,East,5,30.77,9.82,50.73,9.5,75.85,8,0,5,5,3,1,5,32000,79.7,1,4,80.91,73.7,381494,Risk,Implemented,Compliant,57.8,91.5,1,Weekday,Q1
10105,2023-01-04,Store_012,North,8,43.29,5.05,23.61,13.8,86.31,4,3,4,0,10,8,6,37374,81.4,0,1,98.45,62.7,129131,Audit,Pending,Compliant,76.3,89.0,1,Weekday,Q1
8332,2023-01-04,Store_014,North,5,76.98,49.64,52.4,2.0,92.29,1,3,2,0,13,6,6,92988,72.3,1,4,99.42,98.7,259697,Privacy,Under Review,Compliant,69.9,98.4,1,Weekday,Q1
3833,2023-01-04,Store_041,South,7,44.1,32.23,43.68,12.4,71.9,7,0,5,0,4,9,3,5429,45.3,0,2,95.89,62.1,359979,Board,Pending,Compliant,51.6,84.7,1,Weekday,Q1
6196,2023-01-04,Store_008,West,5,45.3,3.94,34.45,8.6,95.75,8,2,2,3,4,4,2,10742,86.6,1,3,70.55,54.6,454287,Ethics,Implemented,Partial,69.0,97.2,1,Weekday,Q1
4656,2023-01-04,Store_018,North,8,46.59,8.33,33.32,1.3,92.77,7,2,5,1,6,4,1,26332,97.8,1,2,72.83,61.3,178000,Ethics,Implemented,Non-Compliant,66.8,94.5,1,Weekday,Q1
11703,2023-01-04,Store_047,West,6,75.82,20.74,52.85,4.1,73.73,2,4,0,5,4,8,6,33700,67.7,1,2,77.58,81.8,426037,Audit,Implemented,Compliant,80.8,82.5,1,Weekday,Q1
8564,2023-01-04,Store_019,East,8,63.79,28.65,35.17,14.6,90.67,0,2,6,4,7,4,1,39733,58.7,0,4,88.03,59.9,371077,Ethics,Implemented,Compliant,58.9,78.4,1,Weekday,Q1
15447,2023-01-04,Store_025,West,13,58.63,35.87,44.62,8.3,88.43,0,4,3,4,4,8,4,80796,99.5,2,4,97.97,79.3,445778,Audit,Under Review,Compliant,74.5,75.1,1,Weekday,Q1
11221,2023-01-04,Store_038,East,7,47.5,43.73,45.75,6.5,85.75,4,3,1,1,6,2,2,19951,88.3,1,0,74.5,82.3,308561,Risk,Implemented,Compliant,89.8,75.3,1,Weekday,Q1
10734,2023-01-04,Store_034,Central,11,79.38,37.37,34.74,11.6,79.8,0,0,0,0,13,9,2,28245,61.1,1,4,92.13,81.5,258252,Ethics,Implemented,Compliant,74.7,80.2,1,Weekday,Q1
6121,2023-01-04,Store_020,South,10,39.21,14.74,15.14,9.0,72.18,4,4,7,5,9,9,4,65673,62.0,2,2,70.27,68.3,109200,Board,Implemented,Compliant,91.3,80.7,1,Weekday,Q1
18862,2023-01-04,Store_009,West,6,69.63,22.47,29.57,10.2,96.12,3,1,0,0,0,2,5,74580,54.6,0,0,81.75,73.3,61431,Audit,Under Review,Compliant,92.7,80.2,1,Weekday,Q1
15686,2023-01-06,Store_028,Central,7,56.45,7.5,28.86,14.7,90.87,6,2,1,2,10,6,5,57947,94.2,2,2,90.78,70.0,29195,Board,Implemented,Compliant,54.1,78.8,1,Weekday,Q1
7043,2023-01-06,Store_010,West,7,63.15,0.86,30.84,5.2,89.12,4,1,2,4,11,8,3,85695,91.4,0,0,88.12,98.5,266615,Privacy,Implemented,Compliant,57.2,85.0,1,Weekday,Q1
19371,2023-01-06,Store_013,Central,6,42.02,18.51,57.33,13.8,91.24,4,0,6,3,9,8,2,14872,74.7,2,4,72.08,86.4,160000,Risk,Implemented,Compliant,52.3,90.3,1,Weekday,Q1
14155,2023-01-06,Store_032,Central,8,30.04,45.23,15.83,2.5,98.83,8,4,5,5,7,1,6,22448,89.8,1,2,85.37,72.2,107272,Board,Under Review,Compliant,80.9,86.8,1,Weekday,Q1
6766,2023-01-06,Store_015,West,11,51.96,48.67,31.87,5.5,75.22,9,3,4,1,8,9,7,36816,84.0,1,1,78.74,77.1,478852,Privacy,Pending,Compliant,78.7,91.8,1,Weekday,Q1
16557,2023-01-06,Store_042,West,6,44.89,24.57,39.55,9.6,93.36,5,2,6,4,11,7,7,39859,56.3,2,3,79.35,78.9,366999,Audit,Under Review,Compliant,73.2,89.2,1,Weekday,Q1
14402,2023-01-06,Store_038,North,8,67.99,6.44,58.84,15.0,73.77,0,1,1,0,10,3,6,50682,86.5,2,0,96.92,91.2,329132,Audit,Under Review,Compliant,59.4,96.2,1,Weekday,Q1
4886,2023-01-06,Store_049,North,9,50.63,19.17,26.66,3.5,84.26,1,1,6,2,1,9,3,7049,83.3,1,0,87.14,93.5,155082,Ethics,Implemented,Compliant,97.4,78.7,1,Weekday,Q1
5153,2023-01-06,Store_013,East,5,68.22,25.54,58.25,2.2,90.6,6,3,7,3,7,5,7,91381,83.6,0,4,92.39,68.4,136178,Board,Implemented,Compliant,86.8,99.3,1,Weekday,Q1
7201,2023-01-06,Store_049,South,13,97.11,20.19,57.52,7.1,80.64,0,0,3,2,4,1,3,39139,97.7,2,2,85.74,71.8,12115,Risk,Implemented,Partial,74.7,94.2,1,Weekday,Q1
3576,2023-01-06,Store_013,West,11,56.37,36.88,37.09,7.1,86.0,2,0,0,2,6,0,2,9005,57.6,0,3,94.0,81.9,466412,Audit,Implemented,Compliant,75.0,92.7,1,Weekday,Q1
19441,2023-01-06,Store_035,North,9,45.66,6.57,50.42,6.9,84.36,4,2,1,0,7,2,4,46626,94.0,0,4,83.62,87.8,326947,Ethics,Implemented,Compliant,75.2,85.4,1,Weekday,Q1
8331,2023-01-06,Store_015,East,14,93.43,30.15,17.46,1.4,72.74,7,3,3,0,0,2,5,84583,44.2,0,4,83.88,51.6,178925,Risk,Under Review,Compliant,64.4,81.1,1,Weekday,Q1
10183,2023-01-06,Store_036,Central,9,42.9,10.98,53.84,11.4,85.29,4,3,4,2,14,5,2,98309,53.2,2,3,89.19,91.7,305495,Audit,Implemented,Partial,94.8,99.7,1,Weekday,Q1
11084,2023-01-06,Store_010,East,14,95.33,37.57,19.18,2.1,77.88,7,0,7,1,12,5,3,77609,97.5,0,1,77.08,58.8,80301,Board,Under Review,Compliant,95.6,91.1,1,Weekday,Q1
18659,2023-01-06,Store_015,South,7,83.17,6.25,59.93,11.3,91.66,3,4,0,4,6,9,3,35596,76.9,1,1,98.77,64.9,62035,Risk,Under Review,Non-Compliant,73.2,80.3,1,Weekday,Q1
19982,2023-01-06,Store_001,North,5,65.28,15.17,45.27,1.8,87.49,4,1,3,3,13,7,3,97601,69.0,0,4,77.45,54.4,329213,Risk,Pending,Compliant,73.6,99.0,1,Weekday,Q1
8592,2023-01-06,Store_044,West,8,43.2,41.37,13.89,8.9,92.55,5,2,4,1,3,6,4,93132,96.5,0,0,78.7,71.3,281997,Ethics,Implemented,Compliant,99.8,98.1,1,Weekday,Q1
1483,2023-01-06,Store_025,Central,11,58.7,24.7,58.5,9.9,94.1,9,4,7,1,6,8,4,33149,98.7,2,2,97.03,59.6,406390,Audit,Pending,Compliant,68.7,95.4,1,Weekday,Q1
13368,2023-01-06,Store_009,West,13,75.94,38.42,56.2,3.6,73.02,6,1,4,4,1,0,5,61414,41.7,0,0,74.32,81.5,321194,Board,Pending,Non-Compliant,69.8,88.0,1,Weekday,Q1
18324,2023-01-06,Store_050,North,14,33.76,10.02,32.2,1.6,85.93,2,3,4,5,7,3,4,5337,68.3,2,3,70.76,95.3,369820,Board,Implemented,Non-Compliant,75.1,80.6,1,Weekday,Q1
16619,2023-01-06,Store_011,South,13,47.17,29.69,20.22,3.9,74.43,4,4,0,0,7,7,3,58103,51.1,1,1,76.58,83.2,191989,Audit,Implemented,Non-Compliant,67.1,93.5,1,Weekday,Q1
9521,2023-01-06,Store_010,North,7,38.19,6.22,33.11,5.8,72.46,0,2,5,4,7,8,4,90233,61.8,0,2,76.12,67.8,154250,Ethics,Implemented,Partial,85.2,89.2,1,Weekday,Q1
5035,2023-01-06,Store_017,East,7,89.4,18.06,31.05,5.9,87.76,7,2,5,0,12,2,6,20465,75.6,2,0,95.52,81.5,305470,Risk,Implemented,Non-Compliant,80.3,78.5,1,Weekday,Q1
15583,2023-01-06,Store_005,Central,13,97.06,16.87,36.58,7.3,84.32,9,4,2,3,2,7,7,76181,81.4,0,1,98.37,78.5,338882,Board,Implemented,Compliant,82.4,89.3,1,Weekday,Q1
13213,2023-01-06,Store_022,West,13,78.49,3.62,17.28,9.9,76.85,0,3,5,5,10,2,4,56043,66.0,2,1,70.51,51.7,443714,Privacy,Implemented,Compliant,53.9,94.3,1,Weekday,Q1
13136,2023-01-06,Store_035,East,8,98.49,4.0,33.38,11.5,95.24,7,1,5,5,0,7,0,3399,64.7,2,2,78.19,85.4,330457,Risk,Implemented,Compliant,91.1,88.0,1,Weekday,Q1
18304,2023-01-06,Store_013,Central,9,77.23,10.2,19.42,13.3,91.22,2,0,0,2,12,6,4,78681,73.6,0,2,75.48,58.4,436046,Privacy,Implemented,Compliant,66.3,89.1,1,Weekday,Q1
9754,2023-01-06,Store_032,Central,5,63.65,14.51,29.71,1.8,76.84,1,2,2,3,13,3,5,5255,51.4,2,4,73.72,87.2,342651,Audit,Implemented,Partial,79.9,82.2,1,Weekday,Q1
11709,2023-01-06,Store_013,South,9,46.21,37.72,45.13,4.3,70.24,9,1,7,1,11,5,7,13371,84.6,0,1,89.17,74.9,267749,Board,Implemented,Compliant,53.2,87.3,1,Weekday,Q1
9707,2023-01-06,Store_005,North,10,80.84,7.58,27.7,14.8,79.8,0,0,7,1,13,3,1,50703,97.6,1,0,83.74,53.7,408597,Risk,Implemented,Partial,89.2,98.1,1,Weekday,Q1
1367,2023-01-06,Store_009,East,12,41.51,0.39,15.36,3.2,88.78,4,0,1,3,0,2,0,5874,87.8,1,3,98.5,65.2,248839,Audit,Implemented,Compliant,92.1,88.7,1,Weekday,Q1
4085,2023-01-06,Store_044,West,7,39.64,20.24,13.28,1.2,73.27,7,3,2,1,3,7,1,99397,51.8,2,0,79.58,94.5,193684,Audit,Under Review,Compliant,71.2,82.8,1,Weekday,Q1
8010,2023-01-06,Store_016,West,14,51.97,48.96,13.95,10.6,74.08,2,1,1,5,8,0,5,80544,75.7,1,4,76.39,96.9,209668,Risk,Under Review,Compliant,89.5,78.6,1,Weekday,Q1
4647,2023-01-06,Store_034,East,10,36.76,34.0,56.81,4.0,90.03,4,3,0,3,9,7,2,5846,53.7,0,1,80.81,56.5,325654,Privacy,Implemented,Compliant,93.3,75.7,1,Weekday,Q1
781,2023-01-06,Store_030,North,10,41.57,19.04,58.16,2.2,81.16,1,0,1,3,12,2,6,34133,56.4,2,2,88.86,65.5,498981,Risk,Implemented,Compliant,91.8,94.8,1,Weekday,Q1
4563,2023-01-06,Store_033,Central,7,53.6,5.5,43.86,2.5,93.39,0,3,3,2,2,4,0,42067,87.3,0,1,89.21,54.3,163689,Audit,Under Review,Compliant,82.9,93.3,1,Weekday,Q1
10315,2023-01-06,Store_016,East,11,81.02,45.08,36.16,10.4,71.42,4,3,4,3,2,5,1,69754,75.5,2,0,79.65,75.1,98535,Ethics,Under Review,Compliant,89.2,87.1,1,Weekday,Q1
8086,2023-01-06,Store_014,East,6,57.67,38.42,32.51,1.7,91.12,1,2,1,1,0,8,7,92124,75.7,0,4,87.22,86.9,119147,Audit,Implemented,Non-Compliant,59.2,78.9,1,Weekday,Q1
5988,2023-01-06,Store_017,West,14,85.12,2.23,33.69,14.1,95.49,2,4,2,3,9,9,6,62785,79.6,1,3,97.6,95.0,259597,Ethics,Under Review,Compliant,93.0,76.0,1,Weekday,Q1
2293,2023-01-06,Store_023,East,5,56.24,48.18,39.66,6.7,99.16,7,0,7,1,7,6,3,56440,50.0,2,0,75.61,51.0,366555,Audit,Under Review,Compliant,91.2,80.2,1,Weekday,Q1
12967,2023-01-06,Store_001,North,14,74.47,16.28,12.89,4.1,81.01,7,1,1,1,9,0,6,80760,88.7,0,2,84.77,96.8,388250,Board,Implemented,Compliant,82.1,85.3,1,Weekday,Q1
14189,2023-01-06,Store_033,Central,13,81.59,34.37,12.59,1.7,82.68,6,0,4,0,0,5,7,52103,55.4,1,3,93.26,51.5,392564,Board,Implemented,Compliant,93.3,96.1,1,Weekday,Q1
5009,2023-01-06,Store_036,Central,8,58.65,36.01,11.57,5.9,87.03,8,2,7,2,6,5,4,36616,81.7,2,4,81.8,58.4,431299,Ethics,Pending,Compliant,55.5,84.8,1,Weekday,Q1
5282,2023-01-06,Store_029,West,13,82.31,25.29,50.91,14.9,88.74,1,1,2,1,10,9,2,33706,83.0,0,1,86.22,95.0,430613,Privacy,Under Review,Non-Compliant,66.9,82.5,1,Weekday,Q1
1127,2023-01-06,Store_003,South,8,77.9,20.57,36.5,7.2,83.16,8,1,6,3,0,2,7,37875,58.0,0,1,84.91,72.0,155444,Risk,Under Review,Compliant,59.0,79.3,1,Weekday,Q1
12461,2023-01-06,Store_026,South,5,59.31,46.55,15.86,7.9,85.32,3,2,5,3,2,8,2,44300,56.5,0,1,71.86,90.6,146868,Audit,Implemented,Compliant,77.1,97.9,1,Weekday,Q1
10516,2023-01-06,Store_047,West,14,82.08,0.81,18.25,6.5,92.72,1,3,3,2,14,0,4,92110,42.7,1,1,76.53,80.5,491553,Audit,Under Review,Compliant,60.4,98.2,1,Weekday,Q1
8971,2023-01-06,Store_003,North,7,85.79,35.6,57.23,10.6,72.41,2,0,7,2,13,1,0,49660,70.0,0,0,78.15,65.0,20262,Ethics,Pending,Compliant,65.8,96.6,1,Weekday,Q1
17101,2023-01-07,Store_038,West,8,76.25,4.79,47.3,5.7,85.08,4,3,3,4,12,8,1,60560,60.0,1,4,96.63,54.3,41451,Board,Pending,Partial,50.9,82.9,1,Weekend,Q1
2856,2023-01-07,Store_049,West,5,52.86,48.58,33.5,9.1,95.48,4,0,7,5,2,4,6,72628,81.0,2,1,83.59,57.4,83673,Board,Implemented,Partial,78.8,86.8,1,Weekend,Q1
271,2023-01-07,Store_035,North,14,70.97,39.73,15.0,12.4,85.98,3,1,7,4,4,1,1,97727,74.0,1,0,85.34,84.9,83375,Board,Implemented,Compliant,80.2,80.5,1,Weekend,Q1
17447,2023-01-07,Store_038,Central,8,83.66,29.92,52.53,4.6,91.92,4,2,1,2,13,4,5,91182,42.9,1,2,70.56,91.9,198907,Privacy,Under Review,Compliant,55.7,76.8,1,Weekend,Q1
5910,2023-01-07,Store_004,South,5,75.92,35.55,38.31,8.2,70.05,4,1,3,1,1,7,5,5511,99.6,1,1,97.98,94.6,341390,Board,Implemented,Compliant,58.8,80.7,1,Weekend,Q1
6532,2023-01-07,Store_020,West,11,84.58,6.97,14.42,7.2,70.95,1,4,2,3,14,4,3,81261,64.0,1,0,85.28,81.0,456742,Risk,Implemented,Compliant,56.9,80.1,1,Weekend,Q1
19325,2023-01-07,Store_023,Central,8,35.46,28.48,24.58,6.1,97.76,7,1,5,4,10,2,6,59496,47.0,1,0,90.23,59.5,107227,Ethics,Implemented,Compliant,92.8,88.6,1,Weekend,Q1
6743,2023-01-07,Store_009,Central,9,66.08,3.71,34.31,1.7,92.41,0,4,2,5,3,0,5,46966,76.4,1,4,96.66,93.5,35321,Audit,Implemented,Non-Compliant,82.8,92.2,1,Weekend,Q1
14440,2023-01-07,Store_032,West,14,70.63,38.17,45.7,12.5,80.62,0,0,2,5,3,4,7,40515,93.0,1,1,82.15,63.0,31887,Audit,Implemented,Compliant,59.2,84.9,1,Weekend,Q1
14709,2023-01-07,Store_020,North,7,65.96,33.5,32.7,13.7,98.36,7,0,0,1,3,4,6,2430,72.6,0,4,76.04,50.9,152513,Ethics,Implemented,Partial,62.8,80.3,1,Weekend,Q1
14420,2023-01-07,Store_026,Central,14,33.78,2.08,27.21,1.8,94.72,1,2,3,1,5,6,4,35520,76.5,1,1,93.12,61.2,145136,Audit,Implemented,Partial,93.9,91.6,1,Weekend,Q1
5347,2023-01-07,Store_047,South,7,96.8,7.1,51.45,5.4,97.16,3,0,2,2,8,9,1,16052,58.3,2,4,94.16,89.1,52479,Audit,Implemented,Compliant,81.7,75.3,1,Weekend,Q1
5966,2023-01-07,Store_023,West,14,82.59,31.38,10.55,14.2,71.26,8,2,5,0,2,0,4,16688,87.2,2,1,92.9,99.7,312756,Board,Implemented,Partial,56.1,75.5,1,Weekend,Q1
10892,2023-01-07,Store_022,Central,12,52.73,24.15,37.51,3.7,74.3,6,2,5,2,8,0,4,16351,77.8,0,4,81.09,92.2,201416,Risk,Implemented,Partial,99.7,94.9,1,Weekend,Q1
15032,2023-01-07,Store_019,South,13,73.23,4.44,44.71,14.9,98.21,2,4,2,0,2,1,7,28667,92.7,0,0,70.22,91.5,125219,Risk,Pending,Compliant,66.7,83.9,1,Weekend,Q1
7717,2023-01-07,Store_013,Central,6,45.38,39.22,33.98,6.2,79.78,7,3,7,3,13,9,7,22950,80.5,1,3,86.54,78.4,350514,Ethics,Under Review,Partial,80.8,96.1,1,Weekend,Q1
1303,2023-01-07,Store_011,Central,12,58.13,12.73,47.24,7.5,97.33,8,1,1,3,8,9,1,27406,88.7,1,1,91.61,66.5,114837,Audit,Pending,Non-Compliant,84.7,91.5,1,Weekend,Q1
8787,2023-01-07,Store_029,Central,11,69.49,46.93,17.81,8.2,95.99,4,3,7,4,10,3,7,33092,79.5,0,3,96.66,98.3,79429,Risk,Implemented,Partial,65.2,80.9,1,Weekend,Q1
4766,2023-01-07,Store_027,Central,10,40.1,2.4,18.62,9.7,72.53,3,1,4,2,6,9,4,11402,80.1,0,0,83.43,52.5,85780,Risk,Under Review,Compliant,88.9,87.4,1,Weekend,Q1
14983,2023-01-07,Store_014,North,7,67.76,43.52,23.49,7.0,94.61,6,0,6,0,9,0,7,70166,99.8,1,2,72.22,59.8,419407,Board,Implemented,Partial,62.0,82.9,1,Weekend,Q1
10879,2023-01-07,Store_005,South,11,43.03,29.29,28.88,9.8,96.19,3,4,7,4,5,2,5,79107,56.6,2,3,80.89,77.3,319256,Ethics,Pending,Compliant,56.2,80.7,1,Weekend,Q1
12966,2023-01-07,Store_031,North,7,85.83,0.48,29.74,12.2,74.33,5,0,3,5,4,1,0,5581,94.5,1,4,84.22,99.1,350970,Audit,Implemented,Compliant,81.1,96.5,1,Weekend,Q1
15303,2023-01-07,Store_039,North,11,47.31,15.72,28.35,4.9,99.91,4,1,1,1,13,4,1,53915,49.8,2,0,90.96,87.8,17242,Ethics,Under Review,Non-Compliant,89.4,94.8,1,Weekend,Q1
1813,2023-01-07,Store_031,Central,11,43.76,5.47,37.9,9.8,72.78,6,2,3,0,10,4,2,18263,92.8,2,1,81.46,97.7,213671,Ethics,Under Review,Compliant,57.7,84.4,1,Weekend,Q1
18437,2023-01-07,Store_037,East,10,89.04,48.56,23.09,14.6,77.2,1,3,7,1,0,7,4,42842,79.9,0,4,94.17,97.1,157743,Audit,Implemented,Compliant,52.4,84.3,1,Weekend,Q1
8192,2023-01-07,Store_045,South,9,83.44,38.99,35.17,12.3,95.49,7,0,2,0,13,7,6,36809,74.8,1,1,78.13,63.7,461782,Board,Implemented,Compliant,65.7,79.8,1,Weekend,Q1
7233,2023-01-07,Store_031,East,8,90.35,6.74,43.82,2.0,75.05,5,1,3,2,12,7,0,48706,52.2,0,4,85.08,78.4,262564,Board,Implemented,Partial,76.1,97.8,1,Weekend,Q1
19588,2023-01-07,Store_044,West,7,78.2,26.26,22.75,10.4,75.98,6,0,5,3,7,3,1,2132,54.1,1,1,99.35,58.3,492946,Ethics,Under Review,Compliant,70.1,86.1,1,Weekend,Q1
10131,2023-01-07,Store_049,North,8,86.36,25.36,16.19,2.8,77.79,4,1,6,2,5,8,6,45735,64.2,2,2,96.47,80.2,73648,Board,Under Review,Partial,89.3,97.6,1,Weekend,Q1
5441,2023-01-07,Store_037,Central,14,98.27,26.22,15.24,12.4,70.24,8,3,6,5,7,4,5,17570,94.8,0,0,75.15,87.9,130536,Board,Implemented,Non-Compliant,68.4,84.6,1,Weekend,Q1
13699,2023-01-07,Store_027,North,10,85.94,18.68,42.83,3.0,89.95,0,1,6,5,12,8,5,49112,84.4,2,0,99.51,51.2,55366,Board,Implemented,Compliant,82.3,82.9,1,Weekend,Q1
1206,2023-01-07,Store_001,South,11,88.25,13.45,52.34,4.6,82.34,5,2,7,1,0,7,4,73266,97.4,0,2,97.44,50.1,489044,Privacy,Pending,Compliant,89.6,76.3,1,Weekend,Q1
3991,2023-01-07,Store_035,North,5,42.94,7.58,25.21,11.7,86.28,9,0,4,3,3,4,1,36049,71.2,2,2,95.51,62.1,72889,Ethics,Implemented,Compliant,93.5,84.7,1,Weekend,Q1
16517,2023-01-07,Store_042,Central,7,83.3,22.75,22.25,3.1,82.06,9,3,4,3,11,4,6,19047,99.9,1,2,83.74,54.5,29060,Privacy,Implemented,Compliant,66.6,89.8,1,Weekend,Q1
5458,2023-01-07,Store_043,South,9,72.85,1.31,13.35,8.6,80.17,8,2,1,5,7,6,4,46532,76.4,1,1,84.65,60.1,128912,Privacy,Implemented,Compliant,87.2,92.6,1,Weekend,Q1
8468,2023-01-07,Store_044,Central,12,59.2,39.28,30.98,4.3,83.63,0,4,2,3,8,8,5,23133,56.9,1,2,97.85,75.1,264499,Board,Under Review,Compliant,59.9,83.1,1,Weekend,Q1
12607,2023-01-07,Store_011,Central,11,37.23,1.08,41.56,3.3,92.09,8,2,6,3,8,1,1,60195,99.1,2,1,89.26,53.0,35034,Ethics,Implemented,Compliant,57.0,93.5,1,Weekend,Q1
9882,2023-01-07,Store_049,Central,7,98.51,26.35,51.49,12.4,80.02,3,2,5,3,4,0,0,57159,54.0,0,3,84.18,58.1,164566,Board,Implemented,Compliant,67.4,94.6,1,Weekend,Q1
12590,2023-01-07,Store_046,North,5,32.69,3.54,49.59,4.8,81.96,9,4,3,4,12,6,1,2508,70.6,2,2,78.13,91.3,124593,Privacy,Pending,Compliant,65.1,95.3,1,Weekend,Q1
15308,2023-01-08,Store_025,South,12,49.82,42.28,13.56,3.6,71.96,9,4,3,1,7,4,2,74515,91.9,1,4,96.28,51.9,398032,Ethics,Implemented,Compliant,70.8,90.5,1,Weekend,Q1
2946,2023-01-08,Store_018,South,13,74.98,22.07,37.4,9.3,86.93,9,3,3,2,13,1,5,36874,42.9,1,2,99.4,91.4,17517,Audit,Pending,Compliant,55.0,91.0,1,Weekend,Q1
1572,2023-01-08,Store_025,South,5,47.34,11.74,44.02,13.8,89.5,6,3,4,1,10,7,2,45463,88.5,2,2,96.36,71.8,213143,Ethics,Implemented,Non-Compliant,93.6,82.0,1,Weekend,Q1
5241,2023-01-08,Store_025,Central,13,91.39,15.86,46.72,8.4,92.43,5,2,2,4,6,7,0,55531,57.6,2,2,77.45,56.8,279422,Audit,Implemented,Compliant,84.5,75.2,1,Weekend,Q1
19922,2023-01-08,Store_047,East,9,80.38,19.88,26.27,2.0,86.87,9,1,5,2,13,9,4,45482,84.7,2,3,94.6,59.5,187513,Ethics,Implemented,Compliant,54.2,86.1,1,Weekend,Q1
13080,2023-01-08,Store_027,North,7,35.21,5.64,25.79,9.4,70.61,3,3,3,0,0,1,1,82842,91.7,2,0,89.42,74.9,452481,Ethics,Implemented,Compliant,50.4,97.8,1,Weekend,Q1
15911,2023-01-08,Store_019,South,12,71.88,25.44,32.6,11.5,81.1,7,3,4,2,0,7,0,98816,52.0,2,3,84.95,84.5,471050,Risk,Implemented,Compliant,83.7,89.7,1,Weekend,Q1
6036,2023-01-08,Store_001,Central,6,91.0,6.12,57.59,6.2,81.09,7,0,0,1,12,4,5,90878,66.4,2,0,82.23,99.7,152156,Privacy,Implemented,Compliant,67.6,97.6,1,Weekend,Q1
7942,2023-01-08,Store_028,West,14,45.16,20.74,22.99,11.5,78.07,3,1,6,5,1,9,2,42368,67.6,0,1,93.28,88.9,325851,Board,Implemented,Compliant,59.4,86.8,1,Weekend,Q1
13218,2023-01-08,Store_041,North,9,56.34,44.8,18.41,7.3,88.21,3,1,6,2,10,4,3,18581,53.7,2,2,88.42,58.5,142336,Audit,Under Review,Compliant,73.3,86.2,1,Weekend,Q1
4596,2023-01-08,Store_033,Central,6,30.74,46.0,30.34,5.5,94.8,9,3,5,1,11,9,7,89985,54.1,2,0,90.24,51.2,476891,Risk,Implemented,Compliant,98.0,89.7,1,Weekend,Q1
10024,2023-01-08,Store_039,Central,5,82.3,48.36,56.9,5.5,82.71,3,1,2,4,8,4,5,43284,48.8,0,1,83.86,77.6,180002,Ethics,Implemented,Compliant,54.1,81.8,1,Weekend,Q1
8334,2023-01-08,Store_013,Central,10,58.71,32.63,29.47,3.4,85.35,2,4,6,1,7,1,5,35478,92.0,1,0,86.11,92.5,53639,Risk,Implemented,Partial,81.7,84.1,1,Weekend,Q1
17348,2023-01-08,Store_011,South,5,46.59,47.28,48.95,6.0,86.44,2,2,4,1,10,6,0,77908,46.7,2,0,77.45,56.4,116424,Board,Pending,Compliant,73.7,99.6,1,Weekend,Q1
